views,likes,comments,watch_duration,shares,title_length,description_length,edge_intensity,color_histogram,spectral_entropy,audio_intensity,engagement_score
55,8,4,40.09101481340774,0,15,91,0.32861385453477476,0.6677017113366518,0.5051946878703273,0.3142980169217148,1
43,9,3,64.76964559875991,1,34,612,0.4335881690919173,0.5241070903917072,0.6096585671435264,0.8296354594848467,1
58,13,1,58.496933845878196,0,18,881,0.09624245528667627,0.5452210140689029,0.4602300078330245,0.9769207625194676,1
48,10,2,65.83184687235904,2,69,909,0.6085296066804371,0.5268624775734442,0.48249228274198397,0.4497283670310406,1
63,10,2,84.42176837947368,0,99,841,0.14371006585505647,0.7474936248349227,0.5050687019570743,0.6107186960532813,0
49,8,3,91.53512956561676,1,71,911,0.1054861415441736,0.5945348982878157,0.6775473018894254,0.7662122817160649,1
50,11,3,72.26097063063285,0,29,553,0.47774062668300193,0.6565176736399189,0.3682372671491194,0.7439902811595761,1
46,14,3,52.23974793133708,2,29,443,0.17665365841566852,0.7215316108153478,0.4165395375521026,0.7145139916235764,1
61,17,5,64.16057635200158,0,55,552,0.23857415588174025,0.5020593303055668,0.519860039119437,0.7884874652854494,1
56,11,2,58.41429479028939,0,22,877,0.2112939388579053,0.6837845119428927,0.3698558833278416,0.08157046899956322,1
42,12,3,71.85939322677909,1,48,385,0.2502914261633001,0.8199240570368869,0.3578559383684755,0.825312939823353,1
54,6,5,62.99869689889252,0,62,872,0.5282671494944267,0.8642129935593706,0.6669860932709996,0.9313446832498793,0
55,14,3,83.53993411844749,1,58,165,0.04846612835108505,0.9610974586030954,0.32997669824109377,0.4236372181416759,1
50,10,2,57.28067978814633,0,38,417,0.27297874474216116,0.8008868003663124,0.4557941460290275,0.6754176888414356,1
47,11,2,100.0,2,18,189,0.5322201513984463,0.8142996498966283,0.5341631409967831,0.3114891462025411,1
50,3,3,47.91452740332817,0,48,379,0.5286114051683646,0.7760730123779582,0.5582730875602796,0.9214437493076336,0
56,15,4,74.58574894586685,3,31,457,0.1695021121268638,0.6170768101147811,0.5966305303842082,0.3754773734864073,1
52,11,4,45.84188999912776,0,68,546,0.13934864865860375,0.8036671798488323,0.5166916867248628,0.9622580059523522,1
48,8,3,85.71840774130573,0,99,278,0.1942025802852014,0.6003545444222825,0.4901827026712291,0.0681859298570413,1
53,9,5,70.7032429398419,0,47,626,0.23876073982494264,0.6222059894205707,0.5144756273349808,0.7953340585862568,1
49,7,3,73.08630697803906,0,6,778,0.24684572046421419,0.7307233754407093,0.47943055894729597,0.12098664679183768,0
52,10,4,56.54115204050534,0,58,281,0.305309064607605,0.7845654934747762,0.5482126147886155,0.935727824783066,1
51,9,3,86.2892704558408,1,36,996,0.36228296940974203,0.35236053603992223,0.3902125674469312,0.7072144641127087,1
43,9,3,79.64264098582396,1,41,789,0.09652340845193212,0.6787386271421604,0.36361271690415986,0.5826672634238752,1
61,15,6,61.81877176980473,2,38,280,0.314872418181807,0.8338168916729464,0.45509241731625755,0.7469287103043422,1
46,15,4,69.75165053219489,2,98,817,0.4756738700670333,0.8102251560411609,0.5423527101057164,0.4485970313480352,1
53,9,4,56.64515835588585,1,37,571,0.4969964447824195,0.6986984000191003,0.5793919558354238,1.8448658276715157e-05,1
57,8,4,55.46277853772979,1,28,118,0.2356753875842785,0.6728834783245583,0.4700562436973524,0.3028260218079263,1
42,8,1,60.77039454771824,1,37,834,0.24879958586687342,0.7487994703393837,0.5233777810024532,0.5261486207789985,1
51,7,3,65.8907031030744,0,30,129,0.2128544372835034,0.5268543682733988,0.5084233296034065,0.2073519708117012,0
49,13,0,70.0262141988231,0,45,632,0.3471109523408668,0.643821514788506,0.5380077205617633,0.6624541599531809,1
46,9,2,69.33513800146427,1,45,802,0.4975491629008187,0.7802506270139339,0.5038764785553502,0.047423247793764944,1
43,9,1,57.02213288788712,0,63,274,0.3764695333956776,0.5947017758288777,0.5262745465703607,0.6314268290131705,1
59,9,4,81.38562058081301,0,10,949,0.3397031645459137,0.4397849065791255,0.5322064846422679,0.9488515167653969,1
57,13,5,86.34263713267848,1,61,422,0.3067020442995333,0.8640491075893041,0.5700742835071646,0.20847224509680085,1
30,10,0,83.70401582149371,1,21,708,0.16971835882395864,0.7550916376673462,0.41824455763346996,0.6680529332188475,1
55,11,2,80.59310497522445,1,92,539,0.01752086938971181,0.8626179729160541,0.534215276211419,0.7251007678850769,1
53,16,4,32.461831945055046,1,20,161,0.25835239894702966,0.5909122545057692,0.501531917479746,0.5356212587771791,1
47,5,3,55.02305864544563,0,48,524,0.318925177703473,0.6379032938871613,0.4030826073991904,0.6689118024321262,0
48,5,3,47.674067620873366,1,28,761,0.5753677249866777,0.712967577572752,0.5499085714449157,0.6166236698220654,0
46,14,2,43.41034517968552,0,73,452,0.1949963334435608,0.6727586369788328,0.500382808314494,0.46670282642941163,1
47,11,1,87.15865875953625,1,92,415,0.27964748581308374,0.24764466507718916,0.5336112121157212,0.8358405713500277,1
60,9,2,95.42711248069593,0,94,308,0.12101884293207647,0.5544688721548476,0.5188663753724535,0.1797736639826356,0
49,9,5,70.11355442255284,0,88,308,0.21261162672804948,0.7920580027167454,0.5778484534261789,0.4044447718083394,1
62,12,4,77.06994887280105,0,96,742,0.4521399150928734,0.7188194983315398,0.45006520608898687,0.5859478303940117,1
49,11,1,64.6106904333056,1,24,744,0.3236550415581661,0.6166236799591871,0.4917843512311649,0.8563066045375421,1
47,12,1,87.54532488123338,1,97,69,0.06636670056029202,0.5662591456335696,0.726614169983383,0.7524839155405679,1
61,8,3,74.20039939105219,0,55,910,0.3711884629092888,0.5348994695236543,0.4451554038103809,0.48527123658830185,0
44,10,1,62.17870695684265,1,58,458,0.49076125862399167,0.410628085361363,0.5085041631062922,0.9850687371216512,1
47,9,1,78.43445079727398,1,32,34,0.26331269523194345,0.8643462208865097,0.5252793620474114,0.8684184526407178,1
50,11,1,67.275431173858,0,60,331,0.10967088227498997,0.57266157128118,0.6673472576235995,0.33967157318529995,1
54,11,1,72.93376680795596,0,94,742,0.30090295287022484,0.6096144754533442,0.5628250358209373,0.5392708558859894,1
53,10,3,80.39995163780452,0,36,819,0.34643822031792104,0.6945087788877604,0.42603758802336733,0.8176167417292306,1
50,8,5,100.0,0,25,929,0.5404320252725828,0.8030205491982697,0.49850411292295393,0.6411103010069779,1
48,9,2,96.79321819145278,0,65,39,0.2636640396350408,0.7186623381030008,0.46557332203892177,0.07708134949461243,1
54,8,1,72.25025399666522,1,86,373,0.4969530101387854,0.5709594490932113,0.40594377211326466,0.889036386613276,0
45,5,1,55.90404222200121,1,80,999,0.2792202347426931,0.7056067882175798,0.6081905864134436,0.09525726898285669,0
42,7,4,36.19697256869867,2,39,892,0.2778745643404051,0.9048048234913068,0.6637596871586647,0.3772543149178327,1
44,4,2,89.26367171528689,0,26,669,0.46478180943339614,0.9580939875840165,0.6488742557643591,0.46690976577574983,0
44,9,2,86.79731903058911,1,61,474,0.09677205426771254,0.7773682520166577,0.4160414169931726,0.1299131210822787,1
55,7,5,60.5805725641502,0,97,598,0.528390676284853,0.8414224158168515,0.4654653328637751,0.010065316059242213,1
52,10,2,68.68616078348943,0,23,938,0.173986001327157,0.9018379642623905,0.6654139904678328,0.43513433625753783,1
39,13,2,73.12001358613615,0,22,285,0.2545931540875237,0.35154332754240847,0.38540699080092494,0.5656959595565235,1
46,3,5,78.91103425989748,0,60,758,0.47998730503660975,0.7474724117259466,0.345887571307074,0.6116413147081884,0
51,9,2,94.81760464852644,0,22,100,0.13331217032185783,0.547388089910913,0.5476475617796089,0.4688751738740121,1
57,13,2,50.45415430636883,1,68,872,0.16045038968277228,0.5378786356790353,0.5094111354550703,0.2040446434767741,1
39,5,2,80.10479294219384,0,48,459,0.3607360477557369,0.6126207203182578,0.3941327063749244,0.5157202060998262,0
52,11,6,73.28236528182411,0,65,945,0.5420283478659993,0.4975186016645131,0.41465985110557346,0.14492703791543593,1
45,7,5,62.34795907857717,1,51,662,0.09674392790124112,0.7620896061664801,0.6593939672961859,0.824724249559968,1
66,11,5,82.09691097875731,1,53,917,0.16141140753792832,0.7841288259274813,0.49182990624347966,0.9073102006055397,1
56,15,3,68.33055950331836,0,84,556,0.46670713029342903,0.9087073051808272,0.4768398115147583,0.3631424669704757,1
37,5,3,68.79392919241842,0,63,88,0.3584827415779667,0.7951967311986438,0.49420025902548387,0.8260981149550888,1
44,8,2,74.70685346168696,0,60,794,0.29923540345353905,0.692846732534573,0.6225694094813151,0.008072079424961243,1
45,6,3,63.13037195973939,2,87,532,0.13740500550769744,0.6298170962226306,0.5886399547168566,0.7458713109415177,1
43,7,1,79.81593546994851,0,53,563,0.24187495285929891,0.6709129703506793,0.5659165000739432,0.8064994506314743,0
40,7,2,64.0397330709016,2,13,884,0.20042615364936012,0.5999112482998592,0.324890916451157,0.354884256923906,1
58,10,2,95.35214560353776,0,37,312,0.3708310145941471,0.9375568100022174,0.3799691094801476,0.25733212466256794,1
37,8,3,73.42500601683244,1,60,991,0.11984794566099324,0.3611189489436124,0.6067165445009306,0.48801126396918915,1
59,14,2,59.94940281090253,0,81,854,0.40214643318413146,0.4018786230675561,0.6344770896616821,0.9136914861010822,1
42,8,2,74.6316471967328,2,79,934,0.5073287180512611,0.4052358824517285,0.449482485333699,0.652745955582851,1
45,10,3,84.84250955737492,0,34,777,0.6203849708659878,0.6645358458518025,0.4823737199287371,0.369003479782092,1
52,13,2,46.37216605420403,0,50,337,0.35025958345553776,0.519641478349643,0.6604542353247039,0.667810844523207,1
41,18,3,89.00586640838293,0,13,388,0.23617951373055385,0.9104721448805778,0.4417029253982972,0.11238792923036567,1
48,9,4,75.10430540748135,1,27,171,0.40325452954961033,0.9026304485829758,0.5486200907432064,0.7465820742299308,1
39,12,1,69.54448317812808,0,92,426,0.18532971669323792,0.8048902039352482,0.34772489403411266,0.8818026403136814,1
49,10,2,59.70545287528129,1,8,979,0.10643624140358757,0.3281775084902884,0.3875501137264373,0.7138687616437279,1
44,11,5,75.205786437063,0,48,746,0.27130202793730784,0.49369982320629013,0.4506473089769051,0.0036969684722835128,1
58,12,4,56.745221943923084,0,45,776,0.34275353334261177,0.5862257825515984,0.44851161602246614,0.741577255690562,1
51,14,6,40.16177325688708,2,50,505,0.5428441766348172,0.8451039737595067,0.4591834790447169,0.029526480520197684,1
45,9,4,59.30468934954143,1,31,987,0.05110611002025314,0.4719430189946381,0.5371484746895726,0.7699662531011984,1
54,12,2,65.91179398041943,0,15,747,0.024489804397973106,0.6454097873457035,0.49832203125277147,0.6670595630428762,1
48,9,1,79.19714792280597,0,89,650,0.3924770033369502,0.5795536837243481,0.4780756266022146,0.4324006852059359,1
55,14,1,66.71793951765856,0,82,900,0.365795972017856,0.7932621240812228,0.46450335469052584,0.3755742519365173,1
52,18,1,52.82359788169964,1,86,605,0.06932851147339222,0.27344764556366585,0.439157902787196,0.025136783235669702,1
40,6,0,60.083421583765684,1,92,831,0.13966474426696063,0.8452926158373907,0.48504652379982666,0.7671530627510891,0
46,9,4,70.309598554825,1,24,23,0.07348686152247073,0.3706836600760379,0.5555185144700705,0.8102486081717488,1
48,6,2,79.6839570712542,0,94,352,0.22691634238692332,0.7924641713081557,0.5961930789003573,0.6662380149362843,0
52,7,1,82.19777041294871,1,35,303,0.5665753956431926,0.7536712104442997,0.5138088087314306,0.43619788085319666,0
39,12,3,49.570447659167165,0,84,299,0.14048753522855792,0.7646143475047128,0.5152337553071938,0.13917554377890495,1
48,10,2,70.76734643031472,0,45,136,0.37891230771389534,0.948869099005688,0.5547090791915849,0.40949571564961296,1
56,10,1,81.60580839335819,0,52,878,0.39228266104544063,0.6650855786776472,0.5670621526892267,0.1769906845229854,0
62,14,2,56.904013962554224,1,23,467,0.1727156847892556,0.6789662732178484,0.4746347950604088,0.7207740561433684,1
46,10,3,97.00329588140815,0,75,915,0.09392168883532723,0.8117610245797043,0.45298418709580957,0.6039008322782902,1
45,7,3,62.582675100096004,0,56,307,0.4014226441360004,0.8348565200541467,0.3777997621176178,0.792925016063721,1
50,8,1,85.29940815773236,2,20,701,0.23678849473979627,0.6843369828738635,0.21177269722637,0.6324496090989987,1
39,8,2,80.36752991831565,0,28,933,0.18983750381763778,0.8921217777717824,0.5426977473101862,0.21056146822152988,1
44,6,0,59.68370505754392,0,74,665,0.24395709832946183,0.9798442302111812,0.4006969554913735,0.8143162217002662,0
50,7,1,70.24263501682175,1,84,880,0.4461985606336794,0.62855772199635,0.5683390520358492,0.2664676745555018,0
45,8,1,90.46206808600756,0,43,514,0.07149387825829501,0.933977892075715,0.4811436708041672,0.2080157635650952,0
58,15,1,61.94682809540513,0,19,430,0.3503044482974381,0.895354664479129,0.5857316685080656,0.7737523890099027,1
52,5,2,72.6591461383464,0,8,958,0.10425859638253483,0.4997570102327279,0.497969570413228,0.08470652823503277,0
58,15,3,47.41505220955035,1,60,878,0.2646731538931217,0.7349601223524034,0.6476024367286712,0.979966588120231,1
46,10,0,75.39380390825302,3,6,310,0.17743449300016384,0.779977781666312,0.7010723058996244,0.8521788103375214,1
44,4,1,63.93210842808426,1,82,188,0.3347140337617372,0.7389308371332779,0.459914416585434,0.4815941469680596,0
58,12,6,77.85793051765918,0,26,276,0.0627085017669283,0.4158916625983062,0.3307022235338336,0.29100982587538526,1
43,8,1,57.334369944276375,1,70,599,0.1472747175216311,0.6552950458864819,0.6328538706318252,0.7075875531755428,1
48,12,3,74.7958148199166,1,24,243,0.17229421312678123,0.8354803261634816,0.5582305867673881,0.8146838649489545,1
61,16,4,64.74628225812252,2,8,131,0.24187886083811902,0.6509984265765554,0.4358271678463824,0.9001697611229156,1
43,7,1,30.43125916526708,0,86,882,0.4337067057424705,0.8496845525752482,0.4800144186837052,0.022310076610916107,0
56,14,1,71.31796780793547,0,52,24,0.272629682358261,0.6469988123430593,0.5424757135592411,0.8222114508218001,1
50,9,1,88.91614194101457,0,59,68,0.14491105731938295,0.8628932108877019,0.6319155666446634,0.42034119806484993,0
39,6,2,53.55341884829818,0,88,701,0.30890249739647085,0.7133964534251324,0.33336197958421376,0.08849034754777407,0
50,8,2,60.33159612561786,0,94,854,0.35737403844859345,0.5197379891075715,0.42163308351588735,0.4220593210329824,0
51,11,2,89.88020600110288,0,75,928,0.38597751656846374,0.7775971334214294,0.5044757310503093,0.5821722548844454,1
52,8,4,78.34723931388879,1,58,197,0.1845962860941434,0.45718386270513667,0.32784022331410895,0.18311242135850858,1
48,9,2,65.06620052367253,1,87,544,0.423277696595768,0.9383856896336088,0.5870381168633632,0.6008664299556118,1
45,11,7,74.43644621121176,2,28,720,0.37706832062223106,0.929697373785968,0.41213493884690344,0.7536642407190691,1
45,11,3,60.61494356403591,0,15,297,0.05314588662837307,0.7790996426255263,0.6311212003887657,0.8518017776448298,1
46,12,1,100.0,0,20,835,0.38364751985155376,0.5423841563939098,0.5949353571487312,0.784785172393601,1
40,5,2,83.30300996368457,0,69,550,0.33964688524132275,0.735816077066175,0.44853783592620666,0.31541662742693444,0
43,9,3,95.63211053996528,0,96,866,0.023064962912499397,0.8199859015484109,0.5913872295067726,0.3299107645975955,1
41,12,1,71.37870154301945,0,17,578,0.7457629592164695,0.6439614731615417,0.3515352413553028,0.6463531688442741,1
52,6,3,50.892470796241206,0,79,227,0.34005153934283,0.8317687210106706,0.5533311867592764,0.12193155818485524,0
48,12,0,77.55007991647504,0,10,457,0.25783813979614006,0.7024713398308756,0.5967055468291322,0.8377079410236196,1
44,7,5,88.82668397997998,0,98,601,0.30554190617415844,0.9432135245305132,0.5379988868764345,0.29953793405849505,1
52,12,3,89.45700592680171,0,56,809,0.13653954338559124,0.6671117610058467,0.5407618514648388,0.2940451975248034,1
42,10,1,44.68507180799706,0,62,100,0.32713033571554484,0.7886794843061518,0.4775479723605397,0.2321132027097048,1
43,12,4,73.1713547533806,0,38,576,0.43137883755060363,0.9079103065642293,0.3960705019699837,0.05390211045525817,1
49,10,1,46.031325749003926,1,54,984,0.4414929036970419,0.7199766596094727,0.6861153655740625,0.6234274501496869,1
56,14,2,61.21144940887977,2,32,795,0.5166279874902827,0.7465412127691486,0.25068577035238204,0.7043252346205966,1
74,9,5,78.78131632857536,2,77,140,0.11838975757547064,0.7018735990821743,0.6577722032527805,0.7593480854791572,1
56,11,5,89.9707904540134,1,99,884,0.3282313247909387,0.7417681917990013,0.4488202471980104,0.76428356479027,1
59,11,2,73.33725883961385,0,74,642,0.18714707530500616,0.6924890792744308,0.4624079005653755,0.03631329932794081,1
47,10,4,52.783813466080844,0,64,714,0.15347694580091722,0.7896669263180887,0.478339382951672,0.07063361778535704,1
43,8,1,78.99056152566186,0,62,134,0.06407876684924789,0.6994218971143628,0.48669729378855936,0.10200774843989757,1
51,16,0,57.23692842327472,0,74,405,0.39837534569799843,0.9487299384131689,0.4181373281047286,0.4067713657312043,1
49,6,0,65.61518155654656,1,24,486,0.5667960660347258,0.8169587540053238,0.6924097484752534,0.7164429735511368,0
43,7,3,71.35660877271783,0,44,716,0.17307253090237346,0.8006300094210573,0.7881974418416886,0.591972131916145,1
50,15,1,59.95217706611081,2,66,648,0.3411685841507182,0.6739907473797878,0.4169311154505095,0.5300662478354539,1
49,9,0,79.54676287038913,0,9,728,0.6642981319372384,0.8930372195800795,0.5470825353632132,0.2769192443230065,0
46,10,6,81.2868738326709,0,42,729,0.5139735459077746,0.9130075900506739,0.4339524753272558,0.5019352947366879,1
60,8,2,85.42278910123133,0,14,904,0.2254377890051632,0.7971870766147832,0.45886715067310396,0.6544344680600781,0
56,9,2,91.37998651342457,1,70,567,0.28668715620316654,0.4881118970810499,0.4776463924645459,0.3184249093325039,1
49,5,3,67.85238645909934,0,75,871,0.2710656056770877,0.6016571973169816,0.44978154042751345,0.5249503920826348,0
